"ID","year","loan_limit","Gender","approv_in_adv","loan_type","loan_purpose","Credit_Worthiness","open_credit","business_or_commercial","loan_amount","rate_of_interest","Interest_rate_spread","Upfront_charges","term","Neg_ammortization","interest_only","lump_sum_payment","property_value","construction_type","occupancy_type","Secured_by","total_units","income","credit_type","Credit_Score","co-applicant_credit_type","age","submission_of_application","LTV","Region","Security_Type","Status","dtir1"
172513,2019,"cf","Sex Not Available","nopre","type2","p4","l1","nopc","b/c",336500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",428000,"sb","pr","home","1U",NA,"EXP",868,"CIB","35-44","to_inst",78.62149533,"south","direct",1,NA
130040,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",316500,NA,NA,NA,360,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",6900,"EQUI",618,"EXP","35-44","to_inst",NA,"south","direct",1,NA
147378,2019,"cf","Male","nopre","type3","p1","l1","nopc","nob/c",146500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",1320,"EQUI",683,"EXP","25-34","to_inst",NA,"North","direct",1,NA
148327,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",286500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",558000,"sb","pr","home","1U",6480,"CRIF",846,"CIB","65-74","to_inst",51.34408602,"central","direct",1,20
103409,2019,"cf","Joint","nopre","type2","p4","l1","nopc","b/c",136500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",138000,"sb","pr","home","1U",1860,"CRIF",550,"EXP","65-74","to_inst",98.91304348,"south","direct",1,45
129792,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",676500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",908000,"sb","pr","home","2U",11640,"CIB",712,"CIB","35-44","to_inst",74.50440529,"south","direct",1,42
113020,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",316500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",328000,"sb","pr","home","1U",11880,"EXP",790,"EXP","45-54","not_inst",96.49390244,"North","direct",1,22
70477,2019,"cf","Female","nopre","type2","p1","l1","nopc","b/c",206500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3360,"EQUI",690,"EXP","35-44","not_inst",NA,"North","direct",1,NA
52527,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",116500,NA,NA,NA,204,"not_neg","not_int","not_lpsm",178000,"sb","pr","home","1U",3720,"CIB",672,"CIB","55-64","to_inst",65.4494382,"south","direct",1,29
117639,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",246500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",10140,"EQUI",501,"EXP","45-54","to_inst",NA,"North","direct",1,NA
138317,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",216500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",238000,"sb","pr","home","1U",5220,"EXP",890,"EXP","45-54","to_inst",90.96638655,"North","direct",1,36
156131,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",626500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",1558000,"sb","pr","home","1U",6600,"CRIF",654,"CIB","25-34","not_inst",40.21181001,"south","direct",1,47
111085,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",346500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",388000,"sb","pr","home","1U",4020,"CIB",864,"CIB","65-74","to_inst",89.30412371,"North","direct",1,60
68487,2019,"cf","Male","nopre","type2","p3","l1","nopc","b/c",506500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",598000,"sb","pr","home","1U",3660,"CIB",576,"CIB","45-54","not_inst",84.69899666,"North","direct",1,26
99129,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",206500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",7260,"EQUI",712,"EXP","55-64","to_inst",NA,"south","direct",1,NA
107271,2019,"cf","Sex Not Available","nopre","type3","p4","l1","nopc","nob/c",326500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",308000,"sb","pr","home","1U",NA,"CRIF",645,"EXP","45-54","to_inst",106.0064935,"south","direct",1,NA
57951,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",156500,NA,NA,NA,120,"not_neg","not_int","not_lpsm",478000,"sb","pr","home","1U",5700,"CIB",696,"EXP","65-74","to_inst",32.74058577,"North","direct",1,49
57069,2019,"cf","Male","nopre","type1","p3","l2","nopc","nob/c",486500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",548000,"sb","pr","home","1U",6840,"CIB",596,"CIB","45-54","to_inst",88.77737226,"North","direct",1,47
166954,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",236500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",2880,"EQUI",619,"EXP",">74","to_inst",NA,"North","direct",1,NA
103446,2019,"cf","Joint","nopre","type1","p2","l2","nopc","nob/c",406500,NA,NA,NA,300,"neg_amm","int_only","not_lpsm",NA,"sb","sr","home","1U",5760,"EQUI",798,"EXP","45-54","to_inst",NA,"central","direct",1,NA
104348,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",86500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",118000,"sb","pr","home","1U",2340,"CIB",840,"CIB","65-74","to_inst",73.30508475,"North","direct",1,42
161221,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",136500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",2940,"EQUI",710,"EXP","55-64","to_inst",NA,"North","direct",1,NA
151351,2019,"cf","Joint","nopre","type1","p3","l2","nopc","nob/c",156500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",258000,"sb","pr","home","1U",5880,"CIB",769,"EXP",">74","to_inst",60.65891473,"south","direct",1,39
121307,2019,"ncf","Sex Not Available","nopre","type2","p1","l1","nopc","b/c",346500,3.75,NA,NA,360,"not_neg","not_int","not_lpsm",428000,"sb","pr","home","1U",NA,"EQUI",568,"EXP",NA,NA,80.95794393,"south","direct",1,NA
151305,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",296500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",5580,"EQUI",680,"EXP","25-34","not_inst",NA,"south","direct",1,NA
93044,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",126500,NA,NA,NA,324,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",2160,"EQUI",781,"EXP","55-64","to_inst",NA,"south","direct",1,NA
137043,2019,"cf","Sex Not Available","pre","type1","p4","l1","nopc","nob/c",256500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",328000,"sb","pr","home","1U",4680,"CIB",613,"EXP","55-64","to_inst",78.20121951,"south","direct",1,43
137134,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",376500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",758000,"sb","pr","home","1U",5100,"EXP",684,"CIB","65-74","not_inst",49.6701847,"south","direct",1,38
115858,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",446500,NA,NA,NA,240,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",7620,"EQUI",634,"EXP","55-64","not_inst",NA,"North","direct",1,NA
165409,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",196500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",368000,"sb","pr","home","1U",4800,"CIB",569,"EXP",">74","to_inst",53.39673913,"south","direct",1,34
161195,2019,"cf","Male","nopre","type1","p2","l1","nopc","nob/c",486500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",658000,"sb","ir","home","1U",13860,"CRIF",535,"CIB","35-44","not_inst",73.93617021,"south","direct",1,47
78052,2019,"cf","Joint","pre","type1","p1","l1","nopc","nob/c",166500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",188000,"sb","pr","home","1U",3720,"EXP",544,"EXP","35-44","to_inst",88.56382979,"North","direct",1,49
39477,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",186500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",NA,"sb","pr","home","1U",3000,"EQUI",799,"EXP","65-74","to_inst",NA,"North","direct",1,NA
50121,2019,"ncf","Joint","nopre","type1","p1","l1","nopc","nob/c",596500,NA,NA,NA,360,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",9840,"EQUI",782,"EXP","55-64","not_inst",NA,"North","direct",1,NA
154499,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",46500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",48000,"sb","pr","home","1U",2640,"EXP",811,"EXP","25-34","to_inst",96.875,"North","direct",1,33
98822,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",406500,NA,NA,NA,360,"not_neg","not_int","lpsm",488000,"sb","pr","home","1U",6900,"EXP",853,"CIB","45-54","to_inst",83.29918033,"south","direct",1,46
27052,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",216500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",248000,"sb","pr","home","1U",6720,"CIB",829,"CIB","45-54","to_inst",87.2983871,"North","direct",1,36
33850,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",106500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3180,"EQUI",704,"EXP",">74","to_inst",NA,"south","direct",1,NA
97242,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",96500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",258000,"sb","pr","home","1U",1620,"EXP",531,"CIB",">74","to_inst",37.40310078,"North","direct",1,49
58206,2019,"cf","Male","pre","type2","p4","l1","nopc","b/c",266500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4860,"EQUI",632,"EXP","55-64","to_inst",NA,"North","direct",1,NA
149050,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",166500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",7620,"EQUI",661,"EXP","45-54","to_inst",NA,"south","direct",1,NA
127479,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",106500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",248000,"sb","pr","home","1U",2640,"CRIF",853,"EXP","55-64","to_inst",42.94354839,"south","direct",1,48
124720,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",706500,NA,NA,NA,240,"neg_amm","not_int","not_lpsm",928000,"sb","pr","home","1U",6540,"EXP",558,"CIB","65-74","to_inst",76.13146552,"south","direct",1,35
136699,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",686500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",958000,"sb","pr","home","1U",12000,"CIB",894,"CIB","35-44","to_inst",71.65970772,"south","direct",1,30
76691,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",606500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",7920,"EQUI",695,"EXP","45-54","not_inst",NA,"south","direct",1,NA
83014,2019,"cf","Male","pre","type1","p3","l1","nopc","nob/c",306500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",408000,"sb","pr","home","1U",3780,"EXP",658,"CIB","65-74","to_inst",75.12254902,"North","direct",1,59
56159,2019,"cf","Male","nopre","type2","p3","l1","nopc","b/c",36500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",218000,"sb","pr","home","1U",3600,"EXP",715,"CIB","55-64","to_inst",16.74311927,"North","direct",1,36
92207,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",196500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",398000,"sb","pr","home","1U",1380,"EXP",835,"CIB","45-54","to_inst",49.3718593,"south","direct",1,26
142719,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",476500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",688000,"sb","pr","home","1U",9840,"CIB",737,"EXP","45-54","to_inst",69.25872093,"south","direct",1,43
167327,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",286500,NA,NA,NA,180,"not_neg","not_int","lpsm",378000,"sb","pr","home","1U",9000,"EXP",504,"CIB","25-34","to_inst",75.79365079,"south","direct",1,27
173284,2019,"cf","Sex Not Available","pre","type1","p3","l1","nopc","nob/c",466500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","1U",14520,"EQUI",888,"EXP","55-64","to_inst",NA,"south","direct",1,NA
141977,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",166500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",258000,"sb","pr","home","1U",3000,"EXP",736,"EXP",">74","to_inst",64.53488372,"North","direct",1,47
120942,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",256500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",6000,"EQUI",814,"EXP","45-54","to_inst",NA,"south","direct",1,NA
45496,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",336500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",658000,"sb","ir","home","1U",12240,"CIB",569,"CIB","35-44","to_inst",51.13981763,"south","direct",1,48
128994,2019,"cf","Joint","nopre","type2","p4","l1","nopc","b/c",536500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",558000,"sb","pr","home","1U",5340,"CIB",831,"EXP","35-44","not_inst",96.14695341,"North","direct",1,59
142288,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",186500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",188000,"sb","pr","home","1U",4200,"EXP",885,"EXP","45-54","to_inst",99.20212766,"North","direct",1,54
97143,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",116500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",2580,"EQUI",536,"EXP","65-74","to_inst",NA,"North","direct",1,NA
54234,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",216500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",348000,"sb","pr","home","1U",3240,"CRIF",708,"EXP","65-74","to_inst",62.21264368,"south","direct",1,8
98444,2019,"cf","Male",NA,"type3","p3","l1","nopc","nob/c",346500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",318000,"sb","pr","home","1U",6000,"CIB",521,"CIB","45-54","to_inst",108.9622642,"south","direct",1,39
75986,2019,"cf","Female","pre","type1","p4","l1","nopc","nob/c",356500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",358000,"sb","pr","home","1U",10980,"CRIF",833,"CIB","25-34","to_inst",99.58100559,"North","direct",1,36
65949,2019,"cf","Joint","nopre","type3","p4","l1","nopc","nob/c",666500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",718000,"sb","pr","home","1U",NA,"CRIF",583,"EXP","35-44","not_inst",92.82729805,"North","direct",1,NA
35478,2019,"cf","Female","nopre","type2","p1","l1","nopc","b/c",196500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3780,"EQUI",583,"EXP","25-34","to_inst",NA,"North","direct",1,NA
166419,2019,"ncf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",896500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",1228000,"sb","pr","home","1U",19740,"EXP",534,"EXP","45-54","to_inst",73.00488599,"south","direct",1,35
46192,2019,"cf","Sex Not Available","pre","type1","p3","l1","nopc","nob/c",326500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",458000,"sb","pr","home","1U",3300,"CIB",900,"EXP",">74","to_inst",71.28820961,"south","direct",1,38
151176,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",576500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","2U",12720,"EQUI",538,"EXP","55-64","not_inst",NA,"North","direct",1,NA
160638,2019,"cf","Sex Not Available","nopre","type1","p4","l2","nopc","nob/c",306500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",328000,"sb","pr","home","1U",11520,"CIB",576,"EXP","25-34","to_inst",93.44512195,"south","direct",1,20
54065,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",426500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",5400,"EQUI",880,"EXP","25-34","to_inst",NA,"south","direct",1,NA
82913,2019,"cf","Sex Not Available","nopre","type3","p3","l1","nopc","nob/c",556500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",628000,"sb","pr","home","1U",4440,"EXP",736,"EXP","55-64","to_inst",88.61464968,"south","direct",1,22
106411,2019,"cf","Joint","nopre","type3","p3","l1","nopc","nob/c",336500,NA,NA,NA,360,"not_neg","not_int","lpsm",348000,"sb","pr","home","1U",7860,"EXP",840,"EXP","55-64","to_inst",96.6954023,"North","direct",1,47
39418,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",356500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",458000,"sb","pr","home","1U",3180,"CRIF",606,"EXP","65-74","to_inst",77.83842795,"south","direct",1,47
114219,2019,"cf","Sex Not Available","nopre","type2","p3","l1","nopc","b/c",296500,NA,NA,NA,360,"not_neg","not_int","lpsm",348000,"sb","pr","home","1U",3660,"EXP",733,"EXP",">74","to_inst",85.20114943,"south","direct",1,25
140299,2019,NA,"Joint","nopre","type1","p4","l1","nopc","nob/c",406500,NA,NA,NA,240,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",8220,"EQUI",777,"EXP","55-64","not_inst",NA,"south","direct",1,NA
77937,2019,"cf","Sex Not Available","nopre","type1","p2","l1","nopc","nob/c",76500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",708000,"sb","ir","home","1U",2520,"CIB",533,"CIB","55-64","to_inst",10.80508475,"south","direct",1,14
130835,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",346500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3900,"EQUI",552,"EXP","55-64","to_inst",NA,"North","direct",1,NA
79490,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",306500,NA,NA,NA,360,NA,"not_int","not_lpsm",348000,"sb","ir","home","1U",6240,"CRIF",648,"EXP","45-54","not_inst",88.07471264,"south","direct",1,51
61797,2019,"ncf","Male","nopre","type1","p4","l2","nopc","nob/c",1086500,NA,NA,NA,300,"neg_amm","int_only","not_lpsm",1358000,"sb","pr","home","1U",12240,"CIB",815,"CIB","45-54","not_inst",80.00736377,"North","direct",1,48
108177,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",156500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",228000,"sb","pr","home","1U",6660,"CRIF",693,"CIB","65-74","to_inst",68.64035088,"North","direct",1,35
76241,2019,"cf","Male","nopre","type2","p3","l1","nopc","b/c",76500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",168000,"sb","pr","home","1U",2580,"CIB",646,"CIB","25-34","to_inst",45.53571429,"North","direct",1,23
42290,2019,"cf","Male","pre","type1","p1","l1","nopc","nob/c",296500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",308000,"sb","pr","home","1U",7800,"CIB",811,"EXP","55-64","to_inst",96.26623377,"North","direct",1,20
152073,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",186500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",268000,"sb","pr","home","1U",3120,"EXP",879,"CIB","65-74","to_inst",69.58955224,"south","direct",1,37
159845,2019,"ncf","Male","pre","type1","p4","l1","nopc","nob/c",946500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",11640,"EQUI",647,"EXP","25-34","not_inst",NA,"south","direct",1,NA
155877,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",198000,"sb","pr","home","1U",2340,"CRIF",503,"CIB","55-64","to_inst",89.14141414,"North","direct",1,34
158492,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",436500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",578000,"sb","pr","home","1U",7440,"CRIF",647,"EXP","35-44","to_inst",75.51903114,"central","direct",1,49
93946,2019,"cf","Joint","pre","type1","p1","l1","nopc","nob/c",166500,NA,NA,NA,300,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",9720,"EQUI",707,"EXP","25-34","to_inst",NA,"North","direct",1,NA
162840,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",536500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",7620,"EQUI",751,"EXP","55-64","not_inst",NA,"North","direct",1,NA
27788,2019,"cf","Sex Not Available","pre","type1","p4","l1","nopc","nob/c",206500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","1U",17760,"EQUI",626,"EXP","65-74","to_inst",NA,"south","direct",1,NA
136704,2019,"ncf","Male","nopre","type1","p1","l1","nopc","nob/c",366500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4800,"EQUI",557,"EXP","65-74","not_inst",NA,"North","direct",1,NA
52986,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",336500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",4200,"EQUI",662,"EXP","55-64","to_inst",NA,"south","direct",1,NA
152040,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",226500,NA,NA,NA,324,"neg_amm","int_only","not_lpsm",358000,"sb","pr","home","1U",0,"CIB",540,"CIB","45-54","not_inst",63.26815642,"North","direct",1,5
159812,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",1740,"EQUI",706,"EXP","65-74","to_inst",NA,"North","direct",1,NA
113728,2019,NA,"Male","nopre","type1","p1","l1","nopc","nob/c",266500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",448000,"sb","pr","home","1U",4320,"CIB",625,"EXP","55-64","to_inst",59.48660714,"North","direct",1,49
65803,2019,"cf","Male","pre","type1","p4","l1","nopc","nob/c",266500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",308000,"sb","pr","home","1U",6900,"CRIF",530,"CIB","25-34","to_inst",86.52597403,"south","direct",1,22
77573,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",676500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",758000,"sb","pr","home","1U",7320,"CRIF",749,"CIB","25-34","not_inst",89.24802111,"south","direct",1,48
144764,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",226500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",NA,"sb","pr","home","1U",4080,"EQUI",761,"EXP","35-44","to_inst",NA,"central","direct",1,NA
63798,2019,"cf","Male","nopre","type2","p1","l1","nopc","b/c",66500,NA,NA,NA,180,"not_neg","int_only","not_lpsm",NA,"sb","pr","home","1U",1740,"EQUI",695,"EXP","55-64","to_inst",NA,"North","direct",1,NA
